metric,value
levels[3].projected_spacing[3].p50,0.16167599857742232
levels[3].projected_spacing[3].p90,0.33083236764619933
levels[3].projected_spacing[3].p95,0.3840857175791457
levels[3].projected_spacing[3].p99,0.4844114130910652
levels[3].radial_banding_score,0.00019597003539709743
levels[3].adjacent_rgb_per_view[0],0.16250964497583728
levels[3].adjacent_rgb_per_view[1],0.15991223599793158
levels[3].adjacent_rgb_per_view[2],0.1721005172205735
levels[3].adjacent_rgb_per_view[3],0.16333950649223497
levels[3].adjacent_gradient_per_view[0],1.285172260925071
levels[3].adjacent_gradient_per_view[1],1.1325403506389102
levels[3].adjacent_gradient_per_view[2],1.269879609354729
levels[3].adjacent_gradient_per_view[3],1.1764655781048632
levels[3].v0814_replay_relative_l2,5.13195981203289e-09
levels[3].total_seconds,47.87569291796535
levels[3].cpu_rss_peak_mib,3752.7734375
levels[4].samples,8388608
levels[4].whole_image_mse,0.016978557257004725
levels[4].foreground_mse,0.06025728299092106
levels[4].interior_gt8px_mse,0.03833870182327959
levels[4].silhouette_0_8px_mse,0.22555169693995591
levels[4].foreground_mean_brightness,0.7783285446248441
levels[4].edge_sharpness,0.0951401258959648
levels[4].reference_edge_sharpness,0.1558493758904989
