metric,value
exact_reproducibility.selected_center_radii[582],0.11179283929344021
exact_reproducibility.selected_center_radii[583],0.10312159689486847
exact_reproducibility.selected_center_radii[584],0.10096101825133254
exact_reproducibility.selected_center_radii[585],0.12667432895376407
exact_reproducibility.selected_center_radii[586],0.10632894874617206
exact_reproducibility.selected_center_radii[587],0.12878826021869952
exact_reproducibility.selected_center_radii[588],0.12155719878570106
exact_reproducibility.selected_center_radii[589],0.11705016104107356
exact_reproducibility.selected_center_radii[590],0.11272979878405719
exact_reproducibility.selected_center_radii[591],0.12752682357218742
exact_reproducibility.selected_center_radii[592],0.10830688649553916
exact_reproducibility.selected_center_radii[593],0.12059722875975618
exact_reproducibility.selected_center_radii[594],0.12775488155122922
exact_reproducibility.selected_center_radii[595],0.13952477411096398
exact_reproducibility.selected_center_radii[596],0.09314631909921522
exact_reproducibility.selected_center_radii[597],0.13424334529714543
exact_reproducibility.selected_center_radii[598],0.0969491277795487
exact_reproducibility.selected_center_radii[599],0.09659988313811912
exact_reproducibility.selected_center_radii[600],0.10135164742135636
exact_reproducibility.selected_center_radii[601],0.09699111710654926
exact_reproducibility.selected_center_radii[602],0.09518612711217
exact_reproducibility.selected_center_radii[603],0.11404408301692977
exact_reproducibility.selected_center_radii[604],0.09592575653261771
exact_reproducibility.selected_center_radii[605],0.11084571275762747
exact_reproducibility.selected_center_radii[606],0.12296639463451785
exact_reproducibility.selected_center_radii[607],0.10102412986676478
exact_reproducibility.selected_center_radii[608],0.10248992311521299
exact_reproducibility.selected_center_radii[609],0.10905671357675908
exact_reproducibility.selected_center_radii[610],0.10877081293729769
exact_reproducibility.selected_center_radii[611],0.10322779408380865
exact_reproducibility.selected_center_radii[612],0.1275803600117231
exact_reproducibility.selected_center_radii[613],0.11644286402318711
exact_reproducibility.selected_center_radii[614],0.1125836720685857
exact_reproducibility.selected_center_radii[615],0.0983568653851527
exact_reproducibility.selected_center_radii[616],0.09617443304018665
exact_reproducibility.selected_center_radii[617],0.10848641460275436
exact_reproducibility.selected_center_radii[618],0.12173762889366611
exact_reproducibility.selected_center_radii[619],0.12981449013810742
exact_reproducibility.selected_center_radii[620],0.12511234067528423
exact_reproducibility.selected_center_radii[621],0.11293345480254276
exact_reproducibility.selected_center_radii[622],0.12128584514730448
exact_reproducibility.selected_center_radii[623],0.11274448425212358
exact_reproducibility.selected_center_radii[624],0.11434013895380558
exact_reproducibility.selected_center_radii[625],0.11757953014482532
exact_reproducibility.selected_center_radii[626],0.12127877491807097
exact_reproducibility.selected_center_radii[627],0.11829008342208917
exact_reproducibility.selected_center_radii[628],0.11497339100943521
exact_reproducibility.selected_center_radii[629],0.11488066007241135
exact_reproducibility.selected_center_radii[630],0.11538509649441671
exact_reproducibility.selected_center_radii[631],0.09665913797089587
exact_reproducibility.selected_center_radii[632],0.1155823131305158
exact_reproducibility.selected_center_radii[633],0.12946176698650147
exact_reproducibility.selected_center_radii[634],0.11260746317477123
exact_reproducibility.selected_center_radii[635],0.10990282899733209
exact_reproducibility.selected_center_radii[636],0.12126142841900471
exact_reproducibility.selected_center_radii[637],0.09467254881416241
exact_reproducibility.selected_center_radii[638],0.11424976995817651
exact_reproducibility.selected_center_radii[639],0.1004449729769409
exact_reproducibility.selected_center_radii[640],0.10142028838848968
exact_reproducibility.selected_center_radii[641],0.11318744589085007
exact_reproducibility.selected_center_radii[642],0.11308784717515574
exact_reproducibility.selected_center_radii[643],0.09972388268262261
exact_reproducibility.selected_center_radii[644],0.10101435676288942
exact_reproducibility.selected_center_radii[645],0.09466496900526512
exact_reproducibility.selected_center_radii[646],0.09500388087327716
exact_reproducibility.selected_center_radii[647],0.11433022438490673
exact_reproducibility.selected_center_radii[648],0.09934730267325913
exact_reproducibility.selected_center_radii[649],0.10580158693605766
exact_reproducibility.selected_center_radii[650],0.1195324368168441
exact_reproducibility.selected_center_radii[651],0.09800830929785638
exact_reproducibility.selected_center_radii[652],0.12319882894481589
exact_reproducibility.selected_center_radii[653],0.0957477447469066
exact_reproducibility.selected_center_radii[654],0.13226747477521347
exact_reproducibility.selected_center_radii[655],0.11695423855345427
exact_reproducibility.selected_center_radii[656],0.11904659994149451
exact_reproducibility.selected_center_radii[657],0.12527118366413273
exact_reproducibility.selected_center_radii[658],0.11431997806297087
exact_reproducibility.selected_center_radii[659],0.12213340026896095
exact_reproducibility.selected_center_radii[660],0.12173762889366611
exact_reproducibility.selected_center_radii[661],0.10275578036767566
exact_reproducibility.selected_center_radii[662],0.11778538802552765
exact_reproducibility.selected_center_radii[663],0.11031185717678424
exact_reproducibility.selected_center_radii[664],0.10227085556363157
exact_reproducibility.selected_center_radii[665],0.12355744499893237
exact_reproducibility.selected_center_radii[666],0.1486802275249455
exact_reproducibility.selected_center_radii[667],0.1433960398451563
exact_reproducibility.selected_center_radii[668],0.1040298374286783
exact_reproducibility.selected_center_radii[669],0.11266134906609178
exact_reproducibility.selected_center_radii[670],0.10545395402688049
exact_reproducibility.selected_center_radii[671],0.10971880452910403
exact_reproducibility.selected_center_radii[672],0.08987514638005314
exact_reproducibility.selected_center_radii[673],0.09205105537225383
exact_reproducibility.selected_center_radii[674],0.10734128535826207
exact_reproducibility.selected_center_radii[675],0.1207184831986814
exact_reproducibility.selected_center_radii[676],0.10682956090395948
exact_reproducibility.selected_center_radii[677],0.1138757053094812
exact_reproducibility.selected_center_radii[678],0.11595274797428982
exact_reproducibility.selected_center_radii[679],0.1416766766817087
exact_reproducibility.selected_center_radii[680],0.117081762548435
exact_reproducibility.selected_center_radii[681],0.1021756631353082
exact_reproducibility.selected_center_radii[682],0.10767957232345099
exact_reproducibility.selected_center_radii[683],0.12146309288392715
exact_reproducibility.selected_center_radii[684],0.10373314816733671
exact_reproducibility.selected_center_radii[685],0.11210468238494713
exact_reproducibility.selected_center_radii[686],0.1159899826611551
exact_reproducibility.selected_center_radii[687],0.13775946818094378
exact_reproducibility.selected_center_radii[688],0.10794556873748162
exact_reproducibility.selected_center_radii[689],0.08891199762300395
exact_reproducibility.selected_center_radii[690],0.12155719878570106
exact_reproducibility.selected_center_radii[691],0.09993514857981059
exact_reproducibility.selected_center_radii[692],0.11929209833224529
exact_reproducibility.selected_center_radii[693],0.11034580059728598
exact_reproducibility.selected_center_radii[694],0.11643434170191355
exact_reproducibility.selected_center_radii[695],0.13411675661530878
exact_reproducibility.selected_center_radii[696],0.0987078399954144
exact_reproducibility.selected_center_radii[697],0.09861241326091942
exact_reproducibility.selected_center_radii[698],0.1404183665372365
exact_reproducibility.selected_center_radii[699],0.09257419397404577
exact_reproducibility.selected_center_radii[700],0.1384157971105591
exact_reproducibility.selected_center_radii[701],0.1074390247237148
exact_reproducibility.selected_center_radii[702],0.09906956244491107
exact_reproducibility.selected_center_radii[703],0.09198983144927902
exact_reproducibility.selected_center_radii[704],0.10982564577198568
exact_reproducibility.selected_center_radii[705],0.10852289814231256
exact_reproducibility.selected_center_radii[706],0.10506066673219719
exact_reproducibility.selected_center_radii[707],0.11850288335832115
exact_reproducibility.selected_center_radii[708],0.11545260754772955
exact_reproducibility.selected_center_radii[709],0.10196199825895433
exact_reproducibility.selected_center_radii[710],0.10581424391826283
exact_reproducibility.selected_center_radii[711],0.1158979623481641
exact_reproducibility.selected_center_radii[712],0.0985894128604811
exact_reproducibility.selected_center_radii[713],0.10060220959479182
exact_reproducibility.selected_center_radii[714],0.09113612045664467
exact_reproducibility.selected_center_radii[715],0.1177608454477516
exact_reproducibility.selected_center_radii[716],0.12238690186738274
exact_reproducibility.selected_center_radii[717],0.09866032758030507
exact_reproducibility.selected_center_radii[718],0.12633286980529804
exact_reproducibility.selected_center_radii[719],0.10933992154090838
exact_reproducibility.selected_center_radii[720],0.10438123041584241
exact_reproducibility.selected_center_radii[721],0.09337645203056914
exact_reproducibility.selected_center_radii[722],0.09451920545685194
exact_reproducibility.selected_center_radii[723],0.1014823105094053
exact_reproducibility.selected_center_radii[724],0.13597662654497397
exact_reproducibility.selected_center_radii[725],0.09500388087327716
exact_reproducibility.selected_center_radii[726],0.10162335019090367
exact_reproducibility.selected_center_radii[727],0.12909342443277474
exact_reproducibility.selected_center_radii[728],0.08979957007556783
exact_reproducibility.selected_center_radii[729],0.1347212595274078
exact_reproducibility.selected_center_radii[730],0.13720442552353457
exact_reproducibility.selected_center_radii[731],0.13056606290854114
exact_reproducibility.selected_center_radii[732],0.12546852492391772
exact_reproducibility.selected_center_radii[733],0.11806299046709454
exact_reproducibility.selected_center_radii[734],0.11207140766150028
exact_reproducibility.selected_center_radii[735],0.120585847678992
exact_reproducibility.selected_center_radii[736],0.10789028541295956
